# Time (s), Beta Fraction
1.478352000000001665e-01,0.000000000000000000e+00
1.479756000000001792e-01,0.000000000000000000e+00
1.480299999999999949e-01,0.000000000000000000e+00
1.481702000000000019e-01,0.000000000000000000e+00
1.483104000000000089e-01,0.000000000000000000e+00
1.484506000000000159e-01,0.000000000000000000e+00
1.485908000000000229e-01,0.000000000000000000e+00
1.487310000000000298e-01,0.000000000000000000e+00
1.488712000000000368e-01,0.000000000000000000e+00
1.490114000000000438e-01,0.000000000000000000e+00
1.491516000000000508e-01,0.000000000000000000e+00
1.492918000000000578e-01,0.000000000000000000e+00
1.494320000000000648e-01,0.000000000000000000e+00
1.495722000000000718e-01,0.000000000000000000e+00
1.497124000000000787e-01,0.000000000000000000e+00
1.498526000000000857e-01,0.000000000000000000e+00
1.499928000000000927e-01,0.000000000000000000e+00
1.500400000000000067e-01,0.000000000000000000e+00
1.501790000000000069e-01,0.000000000000000000e+00
1.503180000000000072e-01,0.000000000000000000e+00
1.504570000000000074e-01,0.000000000000000000e+00
1.505960000000000076e-01,0.000000000000000000e+00
1.507350000000000079e-01,0.000000000000000000e+00
1.508740000000000081e-01,0.000000000000000000e+00
1.510130000000000083e-01,0.000000000000000000e+00
1.511520000000000086e-01,0.000000000000000000e+00
1.512910000000000088e-01,0.000000000000000000e+00
1.514300000000000090e-01,0.000000000000000000e+00
1.515690000000000093e-01,0.000000000000000000e+00
1.517080000000000095e-01,0.000000000000000000e+00
1.518470000000000097e-01,0.000000000000000000e+00
1.519860000000000100e-01,0.000000000000000000e+00
1.519899999999999862e-01,0.000000000000000000e+00
1.521303999999999990e-01,0.000000000000000000e+00
1.522708000000000117e-01,0.000000000000000000e+00
1.524112000000000244e-01,0.000000000000000000e+00
1.525516000000000372e-01,0.000000000000000000e+00
1.526920000000000499e-01,0.000000000000000000e+00
1.528324000000000626e-01,0.000000000000000000e+00
1.529728000000000754e-01,0.000000000000000000e+00
1.531132000000000881e-01,0.000000000000000000e+00
1.532536000000001009e-01,0.000000000000000000e+00
1.533940000000001136e-01,0.000000000000000000e+00
1.535344000000001263e-01,0.000000000000000000e+00
1.536748000000001391e-01,0.000000000000000000e+00
1.538152000000001518e-01,0.000000000000000000e+00
1.539556000000001645e-01,0.000000000000000000e+00
1.540100000000000080e-01,0.000000000000000000e+00
1.541502000000000150e-01,0.000000000000000000e+00
1.542904000000000220e-01,0.000000000000000000e+00
1.544306000000000290e-01,0.000000000000000000e+00
1.545708000000000359e-01,0.000000000000000000e+00
1.547110000000000429e-01,0.000000000000000000e+00
1.548512000000000499e-01,0.000000000000000000e+00
1.549914000000000569e-01,0.000000000000000000e+00
1.551316000000000639e-01,0.000000000000000000e+00
1.552718000000000709e-01,0.000000000000000000e+00
1.554120000000000779e-01,0.000000000000000000e+00
1.555522000000000848e-01,0.000000000000000000e+00
1.556924000000000918e-01,0.000000000000000000e+00
1.558326000000000988e-01,0.000000000000000000e+00
1.559728000000001058e-01,0.000000000000000000e+00
1.560199999999999920e-01,0.000000000000000000e+00
1.561604000000000048e-01,0.000000000000000000e+00
1.563008000000000175e-01,0.000000000000000000e+00
1.564412000000000302e-01,0.000000000000000000e+00
1.565816000000000430e-01,0.000000000000000000e+00
1.567220000000000557e-01,0.000000000000000000e+00
1.568624000000000684e-01,0.000000000000000000e+00
1.570028000000000812e-01,0.000000000000000000e+00
1.571432000000000939e-01,0.000000000000000000e+00
1.572836000000001067e-01,0.000000000000000000e+00
1.574240000000001194e-01,0.000000000000000000e+00
1.575644000000001321e-01,0.000000000000000000e+00
1.577048000000001449e-01,0.000000000000000000e+00
1.578452000000001576e-01,0.000000000000000000e+00
1.579856000000001703e-01,0.000000000000000000e+00
1.580400000000000138e-01,0.000000000000000000e+00
1.581790000000000140e-01,0.000000000000000000e+00
1.583180000000000143e-01,0.000000000000000000e+00
1.584570000000000145e-01,0.000000000000000000e+00
1.585960000000000147e-01,0.000000000000000000e+00
1.587350000000000150e-01,0.000000000000000000e+00
1.588740000000000152e-01,0.000000000000000000e+00
1.590130000000000154e-01,0.000000000000000000e+00
1.591520000000000157e-01,0.000000000000000000e+00
1.592910000000000159e-01,0.000000000000000000e+00
1.594300000000000161e-01,0.000000000000000000e+00
1.595690000000000164e-01,0.000000000000000000e+00
1.597080000000000166e-01,0.000000000000000000e+00
1.598470000000000169e-01,0.000000000000000000e+00
1.599860000000000171e-01,0.000000000000000000e+00
1.599899999999999933e-01,0.000000000000000000e+00
1.601302000000000003e-01,0.000000000000000000e+00
1.602704000000000073e-01,0.000000000000000000e+00
1.604106000000000143e-01,0.000000000000000000e+00
1.605508000000000213e-01,0.000000000000000000e+00
1.606910000000000283e-01,0.000000000000000000e+00
1.608312000000000352e-01,0.000000000000000000e+00
1.609714000000000422e-01,0.000000000000000000e+00
1.611116000000000492e-01,0.000000000000000000e+00
1.612518000000000562e-01,0.000000000000000000e+00
1.613920000000000632e-01,0.000000000000000000e+00
1.615322000000000702e-01,0.000000000000000000e+00
1.616724000000000772e-01,0.000000000000000000e+00
1.618126000000000841e-01,0.000000000000000000e+00
1.619528000000000911e-01,0.000000000000000000e+00
1.620000000000000051e-01,0.000000000000000000e+00
1.621404000000000178e-01,0.000000000000000000e+00
1.622808000000000306e-01,0.000000000000000000e+00
1.624212000000000433e-01,0.000000000000000000e+00
1.625616000000000561e-01,0.000000000000000000e+00
1.627020000000000688e-01,0.000000000000000000e+00
1.628424000000000815e-01,0.000000000000000000e+00
1.629828000000000943e-01,0.000000000000000000e+00
1.631232000000001070e-01,0.000000000000000000e+00
1.632636000000001197e-01,0.000000000000000000e+00
1.634040000000001325e-01,0.000000000000000000e+00
1.635444000000001452e-01,0.000000000000000000e+00
1.636848000000001579e-01,0.000000000000000000e+00
1.638252000000001707e-01,0.000000000000000000e+00
1.639656000000001834e-01,0.000000000000000000e+00
1.640199999999999991e-01,0.000000000000000000e+00
1.641602000000000061e-01,0.000000000000000000e+00
1.643004000000000131e-01,0.000000000000000000e+00
1.644406000000000201e-01,0.000000000000000000e+00
1.645808000000000271e-01,0.000000000000000000e+00
1.647210000000000341e-01,0.000000000000000000e+00
1.648612000000000410e-01,0.000000000000000000e+00
1.650014000000000480e-01,0.000000000000000000e+00
1.651416000000000550e-01,0.000000000000000000e+00
1.652818000000000620e-01,0.000000000000000000e+00
1.654220000000000690e-01,0.000000000000000000e+00
1.655622000000000760e-01,0.000000000000000000e+00
1.657024000000000830e-01,0.000000000000000000e+00
1.658426000000000899e-01,0.000000000000000000e+00
1.659828000000000969e-01,0.000000000000000000e+00
1.660300000000000109e-01,0.000000000000000000e+00
1.661704000000000236e-01,0.000000000000000000e+00
1.663108000000000364e-01,0.000000000000000000e+00
1.664512000000000491e-01,0.000000000000000000e+00
1.665916000000000619e-01,0.000000000000000000e+00
1.667320000000000746e-01,0.000000000000000000e+00
1.668724000000000873e-01,0.000000000000000000e+00
1.670128000000001001e-01,0.000000000000000000e+00
1.671532000000001128e-01,0.000000000000000000e+00
1.672936000000001255e-01,0.000000000000000000e+00
1.674340000000001383e-01,0.000000000000000000e+00
1.675744000000001510e-01,0.000000000000000000e+00
1.677148000000001637e-01,0.000000000000000000e+00
1.678552000000001765e-01,0.000000000000000000e+00
1.679956000000001892e-01,0.000000000000000000e+00
1.680500000000000049e-01,0.000000000000000000e+00
1.681890000000000052e-01,0.000000000000000000e+00
1.683280000000000054e-01,0.000000000000000000e+00
1.684670000000000056e-01,0.000000000000000000e+00
1.686060000000000059e-01,0.000000000000000000e+00
1.687450000000000061e-01,0.000000000000000000e+00
1.688840000000000063e-01,0.000000000000000000e+00
1.690230000000000066e-01,0.000000000000000000e+00
1.691620000000000068e-01,0.000000000000000000e+00
1.693010000000000070e-01,0.000000000000000000e+00
1.694400000000000073e-01,0.000000000000000000e+00
1.695790000000000075e-01,0.000000000000000000e+00
1.697180000000000077e-01,0.000000000000000000e+00
1.698570000000000080e-01,0.000000000000000000e+00
1.699960000000000082e-01,0.000000000000000000e+00
1.700000000000000122e-01,0.000000000000000000e+00
1.701402000000000192e-01,0.000000000000000000e+00
1.702804000000000262e-01,0.000000000000000000e+00
1.704206000000000332e-01,0.000000000000000000e+00
1.705608000000000402e-01,0.000000000000000000e+00
1.707010000000000471e-01,0.000000000000000000e+00
1.708412000000000541e-01,0.000000000000000000e+00
1.709814000000000611e-01,0.000000000000000000e+00
1.711216000000000681e-01,0.000000000000000000e+00
1.712618000000000751e-01,0.000000000000000000e+00
1.714020000000000821e-01,0.000000000000000000e+00
1.715422000000000891e-01,0.000000000000000000e+00
1.716824000000000960e-01,0.000000000000000000e+00
1.718226000000001030e-01,0.000000000000000000e+00
1.719628000000001100e-01,0.000000000000000000e+00
1.720099999999999962e-01,0.000000000000000000e+00
1.721504000000000090e-01,0.000000000000000000e+00
1.722908000000000217e-01,0.000000000000000000e+00
1.724312000000000344e-01,0.000000000000000000e+00
1.725716000000000472e-01,0.000000000000000000e+00
1.727120000000000599e-01,0.000000000000000000e+00
1.728524000000000727e-01,0.000000000000000000e+00
1.729928000000000854e-01,0.000000000000000000e+00
1.731332000000000981e-01,0.000000000000000000e+00
1.732736000000001109e-01,0.000000000000000000e+00
1.734140000000001236e-01,0.000000000000000000e+00
1.735544000000001363e-01,0.000000000000000000e+00
1.736948000000001491e-01,0.000000000000000000e+00
1.738352000000001618e-01,0.000000000000000000e+00
1.739756000000001745e-01,0.000000000000000000e+00
1.740299999999999903e-01,0.000000000000000000e+00
1.741701999999999972e-01,0.000000000000000000e+00
1.743104000000000042e-01,0.000000000000000000e+00
1.744506000000000112e-01,0.000000000000000000e+00
1.745908000000000182e-01,0.000000000000000000e+00
1.747310000000000252e-01,0.000000000000000000e+00
1.748712000000000322e-01,0.000000000000000000e+00
1.750114000000000392e-01,0.000000000000000000e+00
1.751516000000000461e-01,0.000000000000000000e+00
1.752918000000000531e-01,0.000000000000000000e+00
1.754320000000000601e-01,0.000000000000000000e+00
1.755722000000000671e-01,0.000000000000000000e+00
1.757124000000000741e-01,0.000000000000000000e+00
1.758526000000000811e-01,0.000000000000000000e+00
1.759928000000000881e-01,0.000000000000000000e+00
1.760400000000000020e-01,0.000000000000000000e+00
1.761792000000000080e-01,0.000000000000000000e+00
1.763184000000000140e-01,0.000000000000000000e+00
1.764576000000000200e-01,0.000000000000000000e+00
1.765968000000000260e-01,0.000000000000000000e+00
1.767360000000000320e-01,0.000000000000000000e+00
1.768752000000000379e-01,0.000000000000000000e+00
1.770144000000000439e-01,0.000000000000000000e+00
1.771536000000000499e-01,0.000000000000000000e+00
1.772928000000000559e-01,0.000000000000000000e+00
1.774320000000000619e-01,0.000000000000000000e+00
1.775712000000000679e-01,0.000000000000000000e+00
1.777104000000000739e-01,0.000000000000000000e+00
1.778496000000000798e-01,0.000000000000000000e+00
1.779888000000000858e-01,0.000000000000000000e+00
1.779999999999999916e-01,0.000000000000000000e+00
1.781401999999999985e-01,0.000000000000000000e+00
1.782804000000000055e-01,0.000000000000000000e+00
1.784206000000000125e-01,0.000000000000000000e+00
1.785608000000000195e-01,0.000000000000000000e+00
1.787010000000000265e-01,0.000000000000000000e+00
1.788412000000000335e-01,0.000000000000000000e+00
1.789814000000000405e-01,0.000000000000000000e+00
1.791216000000000474e-01,0.000000000000000000e+00
1.792618000000000544e-01,0.000000000000000000e+00
1.794020000000000614e-01,0.000000000000000000e+00
1.795422000000000684e-01,0.000000000000000000e+00
1.796824000000000754e-01,0.000000000000000000e+00
1.798226000000000824e-01,0.000000000000000000e+00
1.799628000000000894e-01,0.000000000000000000e+00
1.800100000000000033e-01,0.000000000000000000e+00
1.801502000000000103e-01,0.000000000000000000e+00
1.802904000000000173e-01,0.000000000000000000e+00
1.804306000000000243e-01,0.000000000000000000e+00
1.805708000000000313e-01,0.000000000000000000e+00
1.807110000000000383e-01,0.000000000000000000e+00
1.808512000000000453e-01,0.000000000000000000e+00
1.809914000000000522e-01,0.000000000000000000e+00
1.811316000000000592e-01,0.000000000000000000e+00
1.812718000000000662e-01,0.000000000000000000e+00
1.814120000000000732e-01,0.000000000000000000e+00
1.815522000000000802e-01,0.000000000000000000e+00
1.816924000000000872e-01,0.000000000000000000e+00
1.818326000000000942e-01,0.000000000000000000e+00
1.819728000000001011e-01,0.000000000000000000e+00
1.820199999999999874e-01,0.000000000000000000e+00
1.821604000000000001e-01,0.000000000000000000e+00
1.823008000000000128e-01,0.000000000000000000e+00
1.824412000000000256e-01,0.000000000000000000e+00
1.825816000000000383e-01,0.000000000000000000e+00
1.827220000000000510e-01,0.000000000000000000e+00
1.828624000000000638e-01,0.000000000000000000e+00
1.830028000000000765e-01,0.000000000000000000e+00
1.831432000000000893e-01,0.000000000000000000e+00
1.832836000000001020e-01,0.000000000000000000e+00
1.834240000000001147e-01,0.000000000000000000e+00
1.835644000000001275e-01,0.000000000000000000e+00
1.837048000000001402e-01,0.000000000000000000e+00
1.838452000000001529e-01,0.000000000000000000e+00
1.839856000000001657e-01,0.000000000000000000e+00
1.840400000000000091e-01,0.000000000000000000e+00
1.841790000000000094e-01,0.000000000000000000e+00
1.843180000000000096e-01,0.000000000000000000e+00
1.844570000000000098e-01,0.000000000000000000e+00
1.845960000000000101e-01,0.000000000000000000e+00
1.847350000000000103e-01,0.000000000000000000e+00
1.848740000000000105e-01,0.000000000000000000e+00
1.850130000000000108e-01,0.000000000000000000e+00
1.851520000000000110e-01,0.000000000000000000e+00
1.852910000000000112e-01,0.000000000000000000e+00
1.854300000000000115e-01,0.000000000000000000e+00
1.855690000000000117e-01,0.000000000000000000e+00
1.857080000000000120e-01,0.000000000000000000e+00
1.858470000000000122e-01,0.000000000000000000e+00
1.859860000000000124e-01,0.000000000000000000e+00
1.859899999999999887e-01,0.000000000000000000e+00
1.861304000000000014e-01,0.000000000000000000e+00
1.862708000000000141e-01,0.000000000000000000e+00
1.864112000000000269e-01,0.000000000000000000e+00
1.865516000000000396e-01,0.000000000000000000e+00
1.866920000000000524e-01,0.000000000000000000e+00
1.868324000000000651e-01,0.000000000000000000e+00
1.869728000000000778e-01,0.000000000000000000e+00
1.871132000000000906e-01,0.000000000000000000e+00
1.872536000000001033e-01,0.000000000000000000e+00
1.873940000000001160e-01,0.000000000000000000e+00
1.875344000000001288e-01,0.000000000000000000e+00
1.876748000000001415e-01,0.000000000000000000e+00
1.878152000000001542e-01,0.000000000000000000e+00
1.879556000000001670e-01,0.000000000000000000e+00
1.880100000000000104e-01,0.000000000000000000e+00
1.881502000000000174e-01,0.000000000000000000e+00
1.882904000000000244e-01,0.000000000000000000e+00
1.884306000000000314e-01,0.000000000000000000e+00
1.885708000000000384e-01,0.000000000000000000e+00
1.887110000000000454e-01,0.000000000000000000e+00
1.888512000000000524e-01,0.000000000000000000e+00
1.889914000000000593e-01,0.000000000000000000e+00
1.891316000000000663e-01,0.000000000000000000e+00
1.892718000000000733e-01,0.000000000000000000e+00
1.894120000000000803e-01,0.000000000000000000e+00
1.895522000000000873e-01,0.000000000000000000e+00
1.896924000000000943e-01,0.000000000000000000e+00
1.898326000000001013e-01,0.000000000000000000e+00
1.899728000000001082e-01,0.000000000000000000e+00
1.900199999999999945e-01,0.000000000000000000e+00
1.901602000000000015e-01,0.000000000000000000e+00
1.903004000000000084e-01,0.000000000000000000e+00
1.904406000000000154e-01,0.000000000000000000e+00
1.905808000000000224e-01,0.000000000000000000e+00
1.907210000000000294e-01,0.000000000000000000e+00
1.908612000000000364e-01,0.000000000000000000e+00
1.910014000000000434e-01,0.000000000000000000e+00
1.911416000000000504e-01,0.000000000000000000e+00
1.912818000000000573e-01,0.000000000000000000e+00
1.914220000000000643e-01,0.000000000000000000e+00
1.915622000000000713e-01,0.000000000000000000e+00
1.917024000000000783e-01,0.000000000000000000e+00
1.918426000000000853e-01,0.000000000000000000e+00
1.919828000000000923e-01,0.000000000000000000e+00
1.920300000000000062e-01,0.000000000000000000e+00
1.921692000000000122e-01,0.000000000000000000e+00
1.923084000000000182e-01,0.000000000000000000e+00
1.924476000000000242e-01,0.000000000000000000e+00
1.925868000000000302e-01,0.000000000000000000e+00
1.927260000000000362e-01,0.000000000000000000e+00
1.928652000000000422e-01,0.000000000000000000e+00
1.930044000000000481e-01,0.000000000000000000e+00
1.931436000000000541e-01,0.000000000000000000e+00
1.932828000000000601e-01,0.000000000000000000e+00
1.934220000000000661e-01,0.000000000000000000e+00
1.935612000000000721e-01,0.000000000000000000e+00
1.937004000000000781e-01,0.000000000000000000e+00
1.938396000000000841e-01,0.000000000000000000e+00
1.939788000000000900e-01,0.000000000000000000e+00
1.939899999999999958e-01,0.000000000000000000e+00
1.941302000000000028e-01,0.000000000000000000e+00
1.942704000000000097e-01,0.000000000000000000e+00
1.944106000000000167e-01,0.000000000000000000e+00
1.945508000000000237e-01,0.000000000000000000e+00
1.946910000000000307e-01,0.000000000000000000e+00
1.948312000000000377e-01,0.000000000000000000e+00
1.949714000000000447e-01,0.000000000000000000e+00
1.951116000000000517e-01,0.000000000000000000e+00
1.952518000000000586e-01,0.000000000000000000e+00
1.953920000000000656e-01,0.000000000000000000e+00
1.955322000000000726e-01,0.000000000000000000e+00
1.956724000000000796e-01,0.000000000000000000e+00
1.958126000000000866e-01,0.000000000000000000e+00
1.959528000000000936e-01,0.000000000000000000e+00
1.960000000000000075e-01,0.000000000000000000e+00
1.961402000000000145e-01,0.000000000000000000e+00
1.962804000000000215e-01,0.000000000000000000e+00
1.964206000000000285e-01,0.000000000000000000e+00
1.965608000000000355e-01,0.000000000000000000e+00
1.967010000000000425e-01,0.000000000000000000e+00
1.968412000000000495e-01,0.000000000000000000e+00
1.969814000000000564e-01,0.000000000000000000e+00
1.971216000000000634e-01,0.000000000000000000e+00
1.972618000000000704e-01,0.000000000000000000e+00
1.974020000000000774e-01,0.000000000000000000e+00
1.975422000000000844e-01,0.000000000000000000e+00
1.976824000000000914e-01,0.000000000000000000e+00
1.978226000000000984e-01,0.000000000000000000e+00
1.979628000000001053e-01,0.000000000000000000e+00
1.980099999999999916e-01,0.000000000000000000e+00
1.981504000000000043e-01,0.000000000000000000e+00
1.982908000000000170e-01,0.000000000000000000e+00
1.984312000000000298e-01,0.000000000000000000e+00
1.985716000000000425e-01,0.000000000000000000e+00
1.987120000000000553e-01,0.000000000000000000e+00
1.988524000000000680e-01,0.000000000000000000e+00
1.989928000000000807e-01,0.000000000000000000e+00
1.991332000000000935e-01,0.000000000000000000e+00
1.992736000000001062e-01,0.000000000000000000e+00
1.994140000000001189e-01,0.000000000000000000e+00
1.995544000000001317e-01,0.000000000000000000e+00
1.996948000000001444e-01,0.000000000000000000e+00
1.998352000000001572e-01,0.000000000000000000e+00
1.999756000000001699e-01,0.000000000000000000e+00
2.000300000000000133e-01,0.000000000000000000e+00
2.001702000000000203e-01,0.000000000000000000e+00
2.003104000000000273e-01,0.000000000000000000e+00
2.004506000000000343e-01,0.000000000000000000e+00
2.005908000000000413e-01,0.000000000000000000e+00
2.007310000000000483e-01,0.000000000000000000e+00
2.008712000000000553e-01,0.000000000000000000e+00
2.010114000000000622e-01,0.000000000000000000e+00
2.011516000000000692e-01,0.000000000000000000e+00
2.012918000000000762e-01,0.000000000000000000e+00
2.014320000000000832e-01,0.000000000000000000e+00
2.015722000000000902e-01,0.000000000000000000e+00
2.017124000000000972e-01,0.000000000000000000e+00
2.018526000000001042e-01,0.000000000000000000e+00
2.019928000000001111e-01,0.000000000000000000e+00
2.020399999999999974e-01,0.000000000000000000e+00
2.021792000000000034e-01,0.000000000000000000e+00
2.023184000000000093e-01,0.000000000000000000e+00
2.024576000000000153e-01,0.000000000000000000e+00
2.025968000000000213e-01,0.000000000000000000e+00
2.027360000000000273e-01,0.000000000000000000e+00
2.028752000000000333e-01,0.000000000000000000e+00
2.030144000000000393e-01,0.000000000000000000e+00
2.031536000000000453e-01,0.000000000000000000e+00
2.032928000000000512e-01,0.000000000000000000e+00
2.034320000000000572e-01,0.000000000000000000e+00
2.035712000000000632e-01,0.000000000000000000e+00
2.037104000000000692e-01,0.000000000000000000e+00
2.038496000000000752e-01,0.000000000000000000e+00
2.039888000000000812e-01,0.000000000000000000e+00
2.039999999999999869e-01,0.000000000000000000e+00
2.041401999999999939e-01,0.000000000000000000e+00
2.042804000000000009e-01,0.000000000000000000e+00
2.044206000000000079e-01,0.000000000000000000e+00
2.045608000000000148e-01,0.000000000000000000e+00
2.047010000000000218e-01,0.000000000000000000e+00
2.048412000000000288e-01,0.000000000000000000e+00
2.049814000000000358e-01,0.000000000000000000e+00
2.051216000000000428e-01,0.000000000000000000e+00
2.052618000000000498e-01,0.000000000000000000e+00
2.054020000000000568e-01,0.000000000000000000e+00
2.055422000000000637e-01,0.000000000000000000e+00
2.056824000000000707e-01,0.000000000000000000e+00
2.058226000000000777e-01,0.000000000000000000e+00
2.059628000000000847e-01,0.000000000000000000e+00
2.060099999999999987e-01,0.000000000000000000e+00
2.061502000000000057e-01,0.000000000000000000e+00
2.062904000000000126e-01,0.000000000000000000e+00
2.064306000000000196e-01,0.000000000000000000e+00
2.065708000000000266e-01,0.000000000000000000e+00
2.067110000000000336e-01,0.000000000000000000e+00
2.068512000000000406e-01,0.000000000000000000e+00
2.069914000000000476e-01,0.000000000000000000e+00
2.071316000000000546e-01,0.000000000000000000e+00
2.072718000000000615e-01,0.000000000000000000e+00
2.074120000000000685e-01,0.000000000000000000e+00
2.075522000000000755e-01,0.000000000000000000e+00
2.076924000000000825e-01,0.000000000000000000e+00
2.078326000000000895e-01,0.000000000000000000e+00
2.079728000000000965e-01,0.000000000000000000e+00
2.080200000000000105e-01,0.000000000000000000e+00
2.081604000000000232e-01,0.000000000000000000e+00
2.083008000000000359e-01,0.000000000000000000e+00
2.084412000000000487e-01,0.000000000000000000e+00
2.085816000000000614e-01,0.000000000000000000e+00
2.087220000000000741e-01,0.000000000000000000e+00
2.088624000000000869e-01,0.000000000000000000e+00
2.090028000000000996e-01,0.000000000000000000e+00
2.091432000000001123e-01,0.000000000000000000e+00
2.092836000000001251e-01,0.000000000000000000e+00
2.094240000000001378e-01,0.000000000000000000e+00
2.095644000000001506e-01,0.000000000000000000e+00
2.097048000000001633e-01,0.000000000000000000e+00
2.098452000000001760e-01,0.000000000000000000e+00
2.099856000000001888e-01,0.000000000000000000e+00
2.100400000000000045e-01,0.000000000000000000e+00
2.101790000000000047e-01,1.000000000000000000e+00
2.103180000000000049e-01,1.000000000000000000e+00
2.104570000000000052e-01,1.000000000000000000e+00
2.105960000000000054e-01,1.000000000000000000e+00
2.107350000000000056e-01,1.000000000000000000e+00
2.108740000000000059e-01,1.000000000000000000e+00
2.110130000000000061e-01,1.000000000000000000e+00
2.111520000000000064e-01,1.000000000000000000e+00
2.112910000000000066e-01,1.000000000000000000e+00
2.114300000000000068e-01,1.000000000000000000e+00
2.115690000000000071e-01,1.000000000000000000e+00
2.117080000000000073e-01,1.000000000000000000e+00
2.118470000000000075e-01,1.000000000000000000e+00
2.119860000000000078e-01,1.000000000000000000e+00
2.119900000000000118e-01,1.000000000000000000e+00
2.121304000000000245e-01,1.000000000000000000e+00
2.122708000000000372e-01,1.000000000000000000e+00
2.124112000000000500e-01,1.000000000000000000e+00
2.125516000000000627e-01,1.000000000000000000e+00
2.126920000000000754e-01,1.000000000000000000e+00
2.128324000000000882e-01,1.000000000000000000e+00
2.129728000000001009e-01,1.000000000000000000e+00
2.131132000000001137e-01,1.000000000000000000e+00
2.132536000000001264e-01,1.000000000000000000e+00
2.133940000000001391e-01,1.000000000000000000e+00
2.135344000000001519e-01,1.000000000000000000e+00
2.136748000000001646e-01,1.000000000000000000e+00
2.138152000000001773e-01,1.000000000000000000e+00
2.139556000000001901e-01,1.000000000000000000e+00
2.140100000000000058e-01,1.000000000000000000e+00
2.141502000000000128e-01,1.000000000000000000e+00
2.142904000000000198e-01,1.000000000000000000e+00
2.144306000000000267e-01,1.000000000000000000e+00
2.145708000000000337e-01,1.000000000000000000e+00
2.147110000000000407e-01,1.000000000000000000e+00
2.148512000000000477e-01,1.000000000000000000e+00
2.149914000000000547e-01,1.000000000000000000e+00
2.151316000000000617e-01,1.000000000000000000e+00
2.152718000000000687e-01,1.000000000000000000e+00
2.154120000000000756e-01,1.000000000000000000e+00
2.155522000000000826e-01,1.000000000000000000e+00
2.156924000000000896e-01,1.000000000000000000e+00
2.158326000000000966e-01,1.000000000000000000e+00
2.159728000000001036e-01,1.000000000000000000e+00
2.160199999999999898e-01,1.000000000000000000e+00
2.161601999999999968e-01,1.000000000000000000e+00
2.163004000000000038e-01,1.000000000000000000e+00
2.164406000000000108e-01,1.000000000000000000e+00
2.165808000000000177e-01,1.000000000000000000e+00
2.167210000000000247e-01,1.000000000000000000e+00
2.168612000000000317e-01,1.000000000000000000e+00
2.170014000000000387e-01,1.000000000000000000e+00
2.171416000000000457e-01,1.000000000000000000e+00
2.172818000000000527e-01,1.000000000000000000e+00
2.174220000000000597e-01,1.000000000000000000e+00
2.175622000000000666e-01,1.000000000000000000e+00
2.177024000000000736e-01,1.000000000000000000e+00
2.178426000000000806e-01,0.000000000000000000e+00
2.179828000000000876e-01,0.000000000000000000e+00
2.180300000000000016e-01,0.000000000000000000e+00
2.181692000000000076e-01,0.000000000000000000e+00
2.183084000000000136e-01,0.000000000000000000e+00
2.184476000000000195e-01,0.000000000000000000e+00
2.185868000000000255e-01,0.000000000000000000e+00
2.187260000000000315e-01,0.000000000000000000e+00
2.188652000000000375e-01,1.000000000000000000e+00
2.190044000000000435e-01,1.000000000000000000e+00
2.191436000000000495e-01,1.000000000000000000e+00
2.192828000000000555e-01,1.000000000000000000e+00
2.194220000000000614e-01,1.000000000000000000e+00
2.195612000000000674e-01,1.000000000000000000e+00
2.197004000000000734e-01,1.000000000000000000e+00
2.198396000000000794e-01,1.000000000000000000e+00
2.199788000000000854e-01,1.000000000000000000e+00
2.199899999999999911e-01,1.000000000000000000e+00
2.201301999999999981e-01,1.000000000000000000e+00
2.202704000000000051e-01,1.000000000000000000e+00
2.204106000000000121e-01,1.000000000000000000e+00
2.205508000000000191e-01,1.000000000000000000e+00
2.206910000000000260e-01,1.000000000000000000e+00
2.208312000000000330e-01,1.000000000000000000e+00
2.209714000000000400e-01,1.000000000000000000e+00
2.211116000000000470e-01,1.000000000000000000e+00
2.212518000000000540e-01,1.000000000000000000e+00
2.213920000000000610e-01,1.000000000000000000e+00
2.215322000000000680e-01,1.000000000000000000e+00
2.216724000000000749e-01,1.000000000000000000e+00
2.218126000000000819e-01,1.000000000000000000e+00
2.219528000000000889e-01,1.000000000000000000e+00
2.220000000000000029e-01,1.000000000000000000e+00
2.221404000000000156e-01,1.000000000000000000e+00
2.222808000000000284e-01,1.000000000000000000e+00
2.224212000000000411e-01,1.000000000000000000e+00
2.225616000000000538e-01,1.000000000000000000e+00
2.227020000000000666e-01,1.000000000000000000e+00
2.228424000000000793e-01,1.000000000000000000e+00
2.229828000000000920e-01,1.000000000000000000e+00
2.231232000000001048e-01,1.000000000000000000e+00
2.232636000000001175e-01,1.000000000000000000e+00
2.234040000000001303e-01,1.000000000000000000e+00
2.235444000000001430e-01,1.000000000000000000e+00
2.236848000000001557e-01,1.000000000000000000e+00
2.238252000000001685e-01,1.000000000000000000e+00
2.239656000000001812e-01,1.000000000000000000e+00
2.240199999999999969e-01,1.000000000000000000e+00
2.241602000000000039e-01,1.000000000000000000e+00
2.243004000000000109e-01,1.000000000000000000e+00
2.244406000000000179e-01,1.000000000000000000e+00
2.245808000000000249e-01,1.000000000000000000e+00
2.247210000000000318e-01,1.000000000000000000e+00
2.248612000000000388e-01,1.000000000000000000e+00
2.250014000000000458e-01,1.000000000000000000e+00
2.251416000000000528e-01,1.000000000000000000e+00
2.252818000000000598e-01,1.000000000000000000e+00
